cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/28/2016,8/30/2016,"The Times-Picayune/Lucid","",1429,"lv",.0000569,41,36,9,,43.62095,42.30021,3.121377,,"","https://luc.id/2016-presidential-tracker/",46203,72262,9/28/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/11/2016,7/15/2016,"Ipsos","A-",1264,"lv",.0000567,43.9,31.7,7.4,,46.41442,35.77266,4.140598,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44600,67991,7/15/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/19/2016,8/25/2016,"USC Dornsife/LA Times","",2444,"lv",.000056,43.6,44.28,,,45.81219,43.39063,,,"","http://latimes.com/politics/",44991,69026,8/26/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",6/2/2016,6/5/2016,"YouGov","B",1636,"rv",.0000545,44,41,,,45.4557,44.4734,,,"","http://www.realclearpolitics.com/docs/2016/Economist_YouGov_June_2nd_to_5th.pdf",44202,66268,6/7/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/29/2016,8/31/2016,"The Times-Picayune/Lucid","",1267,"lv",.0000538,42,35,10,,44.6258,41.26602,4.115711,,"","https://luc.id/2016-presidential-tracker/",46204,72263,9/28/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/9/2016,8/15/2016,"CVOTER International","C+",1035,"lv",.0000532,50.67,44.19,,,48.65703,43.36344,,,"","http://www.upi.com/Top_News/US/2016/08/17/UPICVoter-poll-Hillary-Clinton-gains-as-Donald-Trump-slides/2121471394733/",44874,68801,8/17/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/10/2016,7/14/2016,"Ipsos","A-",1246,"lv",.0000528,44.7,30.8,7.3,,47.23166,34.88776,4.043101,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44601,67992,7/15/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Wisconsin",3/20/2016,3/22/2016,"Emerson College","B",922,"lv",.0000523,47,38,,,44.75571,38.02936,,,"","http://media.wix.com/ugd/3bebb2_73d4ad9247704c9488a764acae6f7767.pdf",36647,66124,6/2/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/18/2016,8/24/2016,"USC Dornsife/LA Times","",2434,"lv",.0000517,44.28,44.03,,,46.44428,43.21038,,,"","http://latimes.com/politics/",44984,69018,8/25/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Ohio",8/10/2016,8/16/2016,"Google Consumer Surveys","B",810,"lv",.0000517,29.53,33.7,8.2,,36.39874,44.00232,3.539648,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45625,71010,9/9/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"California",3/16/2016,3/23/2016,"Greenberg Quinlan Rosner/American Viewpoint","B+",1202,"lv",.0000515,57,30,,,55.05137,31.8492,,,"","http://www.gqrr.com/articles/2016/3/25/new-university-of-southern-california-dornsife-college-of-letters-arts-and-scienceslos-angeles-times-poll",36654,50500,4/6/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",6/27/2016,6/28/2016,"Gravis Marketing","B-",2162,"rv",.0000515,50,48,,,50.67963,49.63465,,,"*","http://www.oann.com/pollnational/",44494,67668,7/1/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/12/2016,9/18/2016,"SurveyMonkey","C-",13230,"lv",.0000513,45,40,10,,45.75934,42.61002,3.546838,,"","https://www.scribd.com/document/324571615/NBC-News-SurveyMonkey-Toplines-and-Methodology-9-12-9-18",45894,71676,9/20/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/21/2016,8/23/2016,"The Times-Picayune/Lucid","",2178,"lv",.0000508,43,36,8,,45.53296,42.53066,2.130811,,"","https://luc.id/2016-presidential-tracker/",46196,72255,9/28/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Pennsylvania",3/1/2016,3/11/2016,"Mercyhurst University","",421,"rv",.0000498,43,35,,,43.35992,38.99877,,,"","https://www.mercyhurst.edu/sites/default/files/uploads/%3Cem%3EEdit%20Simple%3C/em%3E%20MCAP%20Polls%20/mercyhurst_poll_3_spring_2016_report_edit.pdf",44028,65493,5/5/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Texas",8/10/2016,8/16/2016,"Google Consumer Surveys","B",1071,"lv",.0000494,31.11,40.53,7.77,,37.91574,50.70715,3.109648,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45633,71018,9/9/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/9/2016,7/13/2016,"Ipsos","A-",1233,"lv",.0000493,45.1,31.2,7.1,,47.64235,35.2997,3.84752,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44602,67993,7/15/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"New York",8/10/2016,8/16/2016,"Google Consumer Surveys","B",991,"lv",.0000493,41.23,26.04,6.19,,48.12944,36.4033,1.529648,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45624,71009,9/9/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/26/2016,7/27/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0000487,43,42,,,44.58025,43.13236,,,"","http://www.rasmussenreports.com/public_content/politics/questions/pt_survey_questions/july_2016/questions_white_house_watch_july_26_27_2016",44702,68300,7/28/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Illinois",8/10/2016,8/16/2016,"Google Consumer Surveys","B",1007,"lv",.0000482,37.04,26.64,9.83,,43.88581,36.89677,5.169648,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45604,70989,9/9/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/29/2016,7/30/2016,"Morning Consult","",1931,"rv",.0000482,41,36,11,,45.47844,43.94565,4.961734,,"","https://morningconsultintelligence.com/media/mc/160704_topline_trend_v3_KD.pdf",44716,68361,7/31/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/8/2016,7/12/2016,"Ipsos","A-",1248,"lv",.0000472,44.1,32.4,6.1,,46.63893,36.50874,2.849773,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44560,67869,7/12/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/17/2016,8/23/2016,"USC Dornsife/LA Times","",2396,"lv",.000047,45.28,43.22,,,47.38862,42.48216,,,"","http://latimes.com/politics/",44928,68946,8/24/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"California",8/10/2016,8/16/2016,"Google Consumer Surveys","B",1633,"lv",.0000457,43.63,25.43,8.79,,50.53321,35.80079,4.129648,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45595,70980,9/9/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/8/2016,8/14/2016,"CVOTER International","C+",975,"lv",.0000456,50.45,44.65,,,48.42312,43.85061,,,"","http://www.upi.com/Top_News/US/2016/08/16/UPICVoter-poll-Hillary-Clinton-builds-on-lead-over-Donald-Trump/3211471355363/?spt=sec&or=tn",44861,68761,8/16/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Pennsylvania",3/14/2016,3/20/2016,"Franklin & Marshall College","B+",828,"rv",.0000453,46,33,,,44.78462,38.24096,,,"","http://www.fandm.edu/uploads/files/295186459482343904-f-m-poll-release-march-2016-1.pdf",36652,50354,3/24/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/29/2016,9/4/2016,"SurveyMonkey","C-",32226,"rv",.0000444,41,37,12,,43.32072,42.27794,4.477188,,"","http://www.nbcnews.com/politics/2016-election/clinton-holds-steady-against-trump-campaign-enters-final-weeks-poll-n642931",45339,70492,9/6/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"West Virginia",2/21/2016,2/22/2016,"Orion Strategies","B-",306,"lv",.0000443,24,61,,,23.57572,61.47636,,,"","http://www.orion-strategies.com/documents/orion-poll-release-02252016.pdf",44179,66121,6/2/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/15/2016,9/16/2016,"Google Consumer Surveys","B",914,"lv",.0000443,32.8,34.8,8.1,,40.17177,43.41813,3.728955,,"","https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Sept192016.pdf",45885,71659,9/19/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/7/2016,7/11/2016,"Ipsos","A-",1226,"lv",.0000438,45.4,32.8,5,,47.93067,36.91566,1.752679,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44561,67870,7/12/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/16/2016,8/22/2016,"USC Dornsife/LA Times","",2411,"lv",.0000436,44.21,44.05,,,46.24802,43.40234,,,"","http://latimes.com/politics/",44913,68897,8/23/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/12/2016,7/13/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0000433,37,44,,,37.99864,46.36929,,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch",44583,67946,7/14/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/22/2016,8/24/2016,"The Times-Picayune/Lucid","",1703,"lv",.0000427,41,37,8,,43.56318,43.48294,2.129115,,"","https://luc.id/2016-presidential-tracker/",46197,72256,9/28/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",4/10/2016,4/14/2016,"NBC News/Wall Street Journal","A-",1000,"rv",.0000422,50,39,,,49.23124,43.77682,,,"","http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/16229%20NBCWSJ%20April%20Poll.pdf",42182,59677,4/19/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/6/2016,7/10/2016,"Ipsos","A-",1229,"lv",.0000415,44.3,35.1,4.3,,46.80156,39.22548,1.064989,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44562,67871,7/12/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/7/2016,8/13/2016,"CVOTER International","C+",974,"lv",.0000415,49.01,45.51,,,46.97047,44.73068,,,"","https://www.documentcloud.org/documents/3012376-UPI-CVoter-Release-2016-August-15.html",44853,68744,8/15/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/14/2016,7/16/2016,"Morning Consult","",2002,"rv",.0000411,38,35,11,,43.30281,42.76361,5.032891,,"","https://morningconsultintelligence.com/media/mc/160702_crosstabs_trend_v3_AP.pdf",44614,68021,7/18/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/22/2016,7/24/2016,"Morning Consult","",2502,"rv",.0000411,36,40,10,,42.68802,45.99273,4.005373,,"","https://morningconsultintelligence.com/media/mc/160703_crosstabs_trend_v2_KD.pdf",44675,68225,7/25/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/5/2016,7/9/2016,"Ipsos","A-",1277,"lv",.0000408,44,34.8,4.3,,46.48033,38.93111,1.072679,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44563,67872,7/12/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Florida",8/10/2016,8/16/2016,"Google Consumer Surveys","B",1341,"lv",.0000407,34.48,38.4,7.23,,41.33221,48.66949,2.569648,,"","https://drive.google.com/drive/u/0/folders/0B29GVb5ISrT0VzFQWjFSWGcyeVE",45599,70984,9/9/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/6/2016,8/12/2016,"CVOTER International","C+",1045,"lv",.0000404,49.52,45.14,,,47.47434,44.38221,,,"","https://www.documentcloud.org/documents/3012376-UPI-CVoter-Release-2016-August-15.html",44855,68748,8/15/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/4/2016,7/8/2016,"Ipsos","A-",1313,"lv",.0000396,44.4,34.7,4.4,,46.86777,38.82675,1.174247,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44520,67772,7/8/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/20/2016,8/22/2016,"The Times-Picayune/Lucid","",1842,"lv",.0000396,42,36,7,,44.48409,42.60102,1.135493,,"","https://luc.id/2016-presidential-tracker/",46195,72254,9/28/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/15/2016,8/21/2016,"USC Dornsife/LA Times","",2359,"lv",.0000391,43.55,44.56,,,45.5049,44.02013,,,"","http://latimes.com/politics/",44906,68885,8/22/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/5/2016,8/11/2016,"CVOTER International","C+",1107,"lv",.0000388,49.84,45.07,,,47.78324,44.3287,,,"","https://www.documentcloud.org/documents/3012376-UPI-CVoter-Release-2016-August-15.html",44854,68749,8/15/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/3/2016,7/7/2016,"Ipsos","A-",1317,"lv",.0000376,44.8,34.2,4.5,,47.25186,38.32517,1.275184,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44521,67773,7/8/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Pennsylvania",3/1/2016,3/2/2016,"Harper Polling","B-",662,"lv",.0000375,45,40,,,42.66767,41.09896,,,"","http://harperpolling.com/polls/pennsylvania-statewide-poll--march-2016#president",36573,66117,6/2/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/1/2016,7/5/2016,"Ipsos","A-",1452,"lv",.0000369,44.3,33.1,6.2,,46.71365,37.23017,2.975155,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44507,67734,7/5/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/14/2016,8/20/2016,"USC Dornsife/LA Times","",2385,"lv",.0000362,43.01,44.96,,,44.88,44.53473,,,"","http://latimes.com/politics/",44900,68875,8/21/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"North Carolina",4/23/2016,4/25/2016,"National Research, Inc.","B+",600,"lv",.0000362,49,40,8,,50.48643,44.83651,3.308783,,"","https://1ttd918ylvt17775r1u6ng1adc-wpengine.netdna-ssl.com/wp-content/uploads/2016/04/CivitasNCPollApril2016.pdf",44014,66159,6/3/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/19/2016,8/21/2016,"The Times-Picayune/Lucid","",1836,"lv",.0000362,44,35,7,,46.41114,41.69559,1.144739,,"","https://luc.id/2016-presidential-tracker/",46194,72253,9/28/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"California",6/9/2016,6/10/2016,"SurveyMonkey","C-",1264,"lv",.0000356,54,28,5,,54.97467,31.77095,-1.420973,,"","https://drive.google.com/a/huffingtonpost.com/folderview?id=0B99Qs2h04TA7OV9wNEpSQjdZTm8&usp=sharing#",44244,66963,6/14/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/2/2016,7/6/2016,"Ipsos","A-",1308,"lv",.0000352,43.3,34.7,5.7,,45.73426,38.83039,2.476014,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44522,67774,7/8/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",9/5/2016,9/11/2016,"SurveyMonkey","C-",16220,"rv",.0000351,42,40,11,,44.22806,44.99171,3.626892,,"","http://www.nbcnews.com/storyline/data-points/poll-clinton-s-lead-narrows-among-independents-voters-nationally-n646911",45719,71356,9/13/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Idaho",4/8/2016,4/19/2016,"Dan Jones & Associates","C+",603,"a",.000035,32,49,,,30.09861,53.05815,,,"","http://idahopoliticsweekly.com/politics/999-Bob%20Bernick",44175,66112,6/2/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/4/2016,8/10/2016,"CVOTER International","C+",1077,"lv",.0000341,49.45,45.15,,,47.39283,44.42523,,,"","http://www.upi.com/Top_News/US/2016/08/12/UPICVoter-poll-Hillary-Clinton-rebounds-after-3-days-of-lost-ground/3301470942640/?spt=sec&or=tn",44836,68699,8/12/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/13/2016,8/19/2016,"USC Dornsife/LA Times","",2463,"lv",.0000341,43.58,44.19,,,45.36868,43.86108,,,"","http://latimes.com/politics/",44899,68874,8/20/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",6/30/2016,7/4/2016,"Ipsos","A-",1407,"lv",.0000338,44.1,34.5,6.2,,46.49178,38.62875,2.976671,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44508,67735,7/5/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Missouri",3/3/2016,3/10/2016,"Fort Hays State University","C-",475,"a",.0000321,38,43,,,38.09011,46.45375,,,"","http://big.assets.huffingtonpost.com/DIPApoll310.pdf.pdf",36590,50228,3/14/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/12/2016,8/18/2016,"USC Dornsife/LA Times","",2489,"lv",.0000315,44.55,43.37,,,46.27057,43.1175,,,"","http://latimes.com/politics/",44892,68835,8/19/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",6/29/2016,7/3/2016,"Ipsos","A-",1353,"lv",.0000307,43.6,35,6,,45.97349,39.13459,2.775319,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44509,67736,7/5/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",3/17/2016,3/23/2016,"McLaughlin & Associates","C-",1002,"lv",.0000298,48,41,,,45.51941,41.74504,,,"","http://mclaughlinonline.com/pols/wp-content/uploads/2016/03/National-Omnibus-3-23-16-Topline-Public.pdf",36666,50536,4/8/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/8/2016,7/10/2016,"Morning Consult","",2001,"rv",.0000291,39,37,12,,44.32882,44.83079,6.058419,,"","https://morningconsult.com/2016/07/11/voters-largely-unmoved-potential-vp-picks-poll-shows/",44537,67815,7/11/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",6/28/2016,7/2/2016,"Ipsos","A-",1350,"lv",.0000289,43.9,34.4,6.3,,46.25563,38.53986,3.071078,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44510,67737,7/5/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/11/2016,8/17/2016,"USC Dornsife/LA Times","",2500,"lv",.0000288,44.01,43.44,,,45.66919,43.25599,,,"","http://latimes.com/politics/",44885,68823,8/18/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",8/3/2016,8/9/2016,"CVOTER International","C+",1002,"lv",.0000288,48.1,45.9,,,46.04368,45.1771,,,"","https://www.documentcloud.org/documents/3010129-UPI-CVoter-Release-2016-August-11.html",44822,68669,8/11/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",7/5/2016,7/5/2016,"Rasmussen Reports/Pulse Opinion Research","C+",1000,"lv",.0000286,38,40,9,,41.06921,44.55494,5.289535,,"","http://www.rasmussenreports.com/public_content/politics/elections/election_2016/libertarian_johnson_doesn_t_change_presidential_outcome_so_far",44513,67768,7/8/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"Pennsylvania",2/11/2016,2/16/2016,"Robert Morris University","",511,"a",.0000282,43.4,44.3,,,43.19962,48.19364,,,"","http://big.assets.huffingtonpost.com/RMU20154Report.pdf",36446,71655,9/19/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",4/11/2016,4/13/2016,"Fox News/Anderson Robbins Research/Shaw & Company Research","A",1021,"rv",.0000279,48,41,,,48.59133,44.90456,,,"","http://www.foxnews.com/politics/interactive/2016/04/14/fox-news-poll-national-release-april-14-2016/",39842,59665,4/18/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",6/16/2016,6/16/2016,"Gravis Marketing","B-",2197,"rv",.0000277,50.5,47,,,51.001,48.58785,,,"*","http://big.assets.huffingtonpost.com/NationalJune.pdf",44364,67251,6/20/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",6/24/2016,6/27/2016,"Morning Consult","",4001,"rv",.0000273,39,36,11,,44.09398,43.85949,5.050926,,"","https://morningconsultintelligence.com/media/mc/160615_crosstabs_trend_v2_AP.pdf",44420,67412,6/27/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",6/27/2016,7/1/2016,"Ipsos","A-",1345,"lv",.0000272,43.4,34.2,5.8,,45.74026,38.34612,2.567001,,"","http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1",44491,67658,7/1/16,"13:38:00  7 Nov 2016"
2016,"President","polls-plus","Clinton vs. Trump vs. Johnson",11/7/16,"U.S.",5/20/2016,5/23/2016,"YouGov","B",1622,"rv",.0000272,42,41,,,43.22219,44.26021,,,"","https://today.yougov.com/news/2016/05/25/clinton-expands-her-primary-lead-sanders-supporter/",44147,66056,5/25/16,"13:38:00  7 Nov 2016"
